sysbench 1.0.15 (using bundled LuaJIT 2.1.0-beta2)

Running the test with following options:
Number of threads: 4
Report intermediate results every 1 second(s)
Initializing random number generator from current time


Extra file open flags: directio
128 files, 1.5625GiB each
200GiB total file size
Block size 16KiB
Number of IO requests: 0
Read/Write ratio for combined random IO test: 1.50
Calling fsync() at the end of test, Enabled.
Using asynchronous I/O mode
Doing random r/w test
Initializing worker threads...

Threads started!

[ 114s ] reads: 189.02 MiB/s writes: 125.30 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.184
[ 115s ] reads: 185.59 MiB/s writes: 124.52 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.205
[ 116s ] reads: 189.44 MiB/s writes: 123.87 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.163
[ 117s ] reads: 186.02 MiB/s writes: 127.86 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.227
[ 118s ] reads: 187.39 MiB/s writes: 123.64 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.205
[ 119s ] reads: 188.78 MiB/s writes: 123.61 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.205
[ 120s ] reads: 187.16 MiB/s writes: 126.28 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.227
[ 121s ] reads: 187.58 MiB/s writes: 123.23 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.227
[ 122s ] reads: 187.34 MiB/s writes: 125.91 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.227
[ 123s ] reads: 187.39 MiB/s writes: 128.28 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.205
[ 124s ] reads: 188.39 MiB/s writes: 122.27 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.250
[ 125s ] reads: 187.30 MiB/s writes: 124.75 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.184
[ 126s ] reads: 187.14 MiB/s writes: 124.92 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.184
[ 127s ] reads: 187.06 MiB/s writes: 124.83 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.184
[ 128s ] reads: 188.67 MiB/s writes: 124.41 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.227
[ 129s ] reads: 187.00 MiB/s writes: 126.11 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.184
[ 130s ] reads: 188.16 MiB/s writes: 125.05 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.184
[ 131s ] reads: 185.53 MiB/s writes: 126.31 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.163
[ 132s ] reads: 189.39 MiB/s writes: 122.53 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.184
