sysbench 1.0.15 (using bundled LuaJIT 2.1.0-beta2)

sysbench 1.0.15 (using bundled LuaJIT 2.1.0-beta2)

Running the test with following options:
Number of threads: 4
Report intermediate results every 1 second(s)
Initializing random number generator from current time


Extra file open flags: directio
128 files, 1.5625GiB each
200GiB total file size
Block size 16KiB
Number of IO requests: 0
Read/Write ratio for combined random IO test: 1.50
Calling fsync() at the end of test, Enabled.
Using asynchronous I/O mode
Doing random r/w test
Initializing worker threads...

Threads started!

[ 114s ] reads: 19.62 MiB/s writes: 15.48 MiB/s fsyncs: 0.00/s latency (ms,95%): 8.277
[ 115s ] reads: 3.56 MiB/s writes: 0.00 MiB/s fsyncs: 0.00/s latency (ms,95%): 12.524
[ 116s ] reads: 0.00 MiB/s writes: 0.00 MiB/s fsyncs: 0.00/s latency (ms,95%): 0.001
[ 117s ] reads: 9.08 MiB/s writes: 6.72 MiB/s fsyncs: 0.00/s latency (ms,95%): 9.222
[ 118s ] reads: 6.06 MiB/s writes: 4.52 MiB/s fsyncs: 0.00/s latency (ms,95%): 8.581
[ 119s ] reads: 22.12 MiB/s writes: 12.97 MiB/s fsyncs: 0.00/s latency (ms,95%): 10.460
[ 120s ] reads: 2.89 MiB/s writes: 2.02 MiB/s fsyncs: 0.00/s latency (ms,95%): 17.010
[ 121s ] reads: 9.70 MiB/s writes: 7.09 MiB/s fsyncs: 0.00/s latency (ms,95%): 10.090
[ 122s ] reads: 25.16 MiB/s writes: 16.41 MiB/s fsyncs: 0.00/s latency (ms,95%): 8.277
[ 123s ] reads: 1.78 MiB/s writes: 3.11 MiB/s fsyncs: 0.00/s latency (ms,95%): 19.645
[ 124s ] reads: 17.42 MiB/s writes: 11.22 MiB/s fsyncs: 0.00/s latency (ms,95%): 9.222
[ 125s ] reads: 15.03 MiB/s writes: 10.05 MiB/s fsyncs: 0.00/s latency (ms,95%): 11.242
[ 126s ] reads: 5.75 MiB/s writes: 2.56 MiB/s fsyncs: 0.00/s latency (ms,95%): 21.886
[ 127s ] reads: 5.61 MiB/s writes: 4.48 MiB/s fsyncs: 0.00/s latency (ms,95%): 8.428
[ 128s ] reads: 26.22 MiB/s writes: 17.48 MiB/s fsyncs: 0.00/s latency (ms,95%): 8.895
[ 129s ] reads: 27.05 MiB/s writes: 17.22 MiB/s fsyncs: 0.00/s latency (ms,95%): 7.430
[ 130s ] reads: 8.20 MiB/s writes: 5.27 MiB/s fsyncs: 0.00/s latency (ms,95%): 10.460
[ 131s ] reads: 23.30 MiB/s writes: 16.92 MiB/s fsyncs: 0.00/s latency (ms,95%): 7.565
[ 132s ] reads: 9.03 MiB/s writes: 4.39 MiB/s fsyncs: 0.00/s latency (ms,95%): 9.560
[ 133s ] reads: 19.47 MiB/s writes: 13.98 MiB/s fsyncs: 0.00/s latency (ms,95%): 6.913
[ 134s ] reads: 22.44 MiB/s writes: 14.75 MiB/s fsyncs: 0.00/s latency (ms,95%): 9.734
[ 135s ] reads: 24.61 MiB/s writes: 14.69 MiB/s fsyncs: 0.00/s latency (ms,95%): 7.565
[ 136s ] reads: 10.94 MiB/s writes: 7.66 MiB/s fsyncs: 0.00/s latency (ms,95%): 14.207
[ 137s ] reads: 1.48 MiB/s writes: 0.42 MiB/s fsyncs: 0.00/s latency (ms,95%): 8.130
